,Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
129,Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.02987805,72.44812195,72.82912195,73.17812195,73.50282927,73.80631707,74.09404878,74.36941463,74.63629268,74.89604878,75.15214634
130,Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.46985366,52.56680488,53.60395122,54.58156098,55.49546341,56.3322439,57.07763415,57.722,58.27482927,58.74902439,59.15580488
131,Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.18536585,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.26536585,70.80926829,70.94414634,71.1595122,71.18658537
132,United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.50141463,75.72853659,75.94419512,76.14834146,76.34041463,76.52243902,76.69487805,76.85978049,77.01914634,77.175,77.32936585
133,United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.48780488,77.48780488,77.68780488,77.98780488,78.03902439,78.3902439,78.54146341,78.64146341,78.74146341,78.74146341,78.74146341
134,Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.21392765,72.50155664,72.84732116,73.15843694,73.4273968,73.72044375,73.95607316,74.23684128,74.47654368,74.71816553,74.92436697
135,Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.46441463,75.63470732,75.79641463,75.95153659,76.10158537,76.25009756,76.39612195,76.54219512,76.68836585,76.83465854,76.98209756
136,Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.0602439,68.33546341,68.63202439,68.95090244,69.2865122,69.6307561,69.96843902,70.28341463,70.56302439,70.80068293,70.99339024
137,"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.08643902,73.20382927,73.30204878,73.39041463,73.47826829,73.5715122,73.67514634,73.79419512,73.9262439,74.07041463,74.22614634
138,World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.8625137,69.13615307,69.47557909,69.79463073,70.08453335,70.40674945,70.68495745,70.97376295,71.21697592,71.46206472,71.69170194
139,"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.52173171,61.85529268,62.20082927,62.54634146,62.88134146,63.20031707,63.4982439,63.77560976,64.03339024,64.27707317,64.50717073
140,Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.37946341,49.57492683,50.87143902,52.25409756,53.68846341,55.13158537,56.5244878,57.80860976,58.947487800000005,59.92019512,60.71534146
141,Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.50595122,45.21095122,46.26704878,47.63585366,49.24943902,51.02890244,52.87780488,54.69719512,56.40770732,57.9405122,59.24431707
