name,id,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014
"Korea, Rep.",KOR,77.84658537,78.43268293,78.96926829,79.3495122,79.83268293,80.29731707,80.55121951,80.96707317,81.21341463,81.70512195,82.15585366
Kosovo,XKX,68.44634146,68.69512195,68.94634146,69.19756098,69.39756098,69.64878049,69.9,70.14878049,70.49756098,70.79756098,71.09756098
Kuwait,KWT,73.59597561,73.66514634,73.74121951,73.82514634,73.91887805,74.02143902,74.13285366,74.25165854,74.37441463,74.49868293,74.6234878
Kyrgyz Republic,KGZ,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902
Lao PDR,LAO,61.17712195,61.74421951,62.29773171,62.83365854,63.3484878,63.83868293,64.30329268,64.74031707,65.15378049,65.54719512,65.92263415
Late-demographic dividend,LTE,72.68178011,72.99092752,73.35165221,73.6659887,73.93370223,74.22007263,74.44445196,74.71367232,74.92439958,75.14546135,75.33914932
Latin America & Caribbean,LCN,72.67156077,72.93461145,73.19071497,73.44009847,73.68192639,73.92526865,74.16438652,74.39995913,74.62757504,74.848883,75.06371707
Latin America & Caribbean (excluding high income),LAC,72.47454842,72.74393402,73.00611736,73.26252817,73.51496587,73.76332564,74.00789206,74.24702414,74.47922841,74.70349166,74.92018456
Latin America & the Caribbean (IDA & IBRD countries),TLA,72.52528734,72.7908023,73.04910848,73.302092,73.55188818,73.79845702,74.0420487,74.28091804,74.5132759,74.73790151,74.95507474
Latvia,LVA,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024
Least developed countries: UN classification,LDC,58.00044906,58.63727333,59.28447956,59.93060337,60.56390493,61.17491514,61.75359909,62.29236486,62.79193465,63.25377625,63.67757136
Lebanon,LBN,76.375,76.82897561,77.25014634,77.6334878,77.97646341,78.27756098,78.53826829,78.76456098,78.96541463,79.15031707,79.32626829
Lesotho,LSO,45.94846341,46.38702439,47.12468293,48.02319512,48.95743902,49.85380488,50.66121951,51.36119512,51.98656098,52.56502439,53.09321951
Liberia,LBR,54.06414634,55.03107317,56.11334146,57.18326829,58.14170732,58.95163415,59.6055122,60.12880488,60.58953659,61.04117073,61.5012439
Libya,LBY,71.27680488,71.471,71.63107317,71.73865854,71.78695122,71.7805122,71.73697561,71.68334146,71.65007317,71.65909756,71.71939024
Lithuania,LTU,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317
Low & middle income,LMY,66.85716377,67.1800052,67.53803377,67.88503967,68.21289415,68.55521334,68.86513362,69.17862416,69.45985393,69.72966133,69.97035579
Low income,LIC,54.84602026,55.58465239,56.34193117,57.10391636,57.85569003,58.58318768,59.27368388,59.91839028,60.51870252,61.07649225,61.59026379
Lower middle income,LMC,64.09121385,64.43795562,64.79907534,65.16581905,65.52903001,65.90151693,66.26247496,66.59661259,66.90478931,67.19332042,67.45876614
